repo,id,number,title,state,created_at,updated_at,labels,author,body
firecrawl/firecrawl-mcp-server,2940086228,27,Dockerfile Build Errors,closed,2025-03-22T05:35:04Z,2025-04-23T05:34:09Z,[],Henry-Steele,"# Fix Docker build and execution errors in Firecrawl MCP Server

## Issue Description

The Firecrawl MCP Server Docker image build and execution is failing with two separate errors:

1. **Build Error**: During the build process, the `npm ci --omit=dev` command attempts to run the ""prepare"" script which depends on TypeScript (`tsc`), but TypeScript is not available because it's a dev dependency:
   ```
   > firecrawl-mcp@1.7.1 prepare
   > npm run build
   
   > firecrawl-mcp@1.7.1 build
   > tsc && node -e ""require('fs').chmodSync('dist/index.js', '755')""
   
   sh: 1: tsc: not found
   ```

2. **Runtime Error**: After fixing the build issue, the application fails to start with:
   ```
   Error: Cannot find module '/app/dist/src/index.js'
   ```
   This indicates a mismatch between the actual location of the compiled JavaScript files and the path specified in the ENTRYPOINT directive.

## Root Causes

1. The build process attempts to run scripts that depend on development dependencies, but those dependencies are being omitted with `--omit=dev`.
2. The ENTRYPOINT in the Dockerfile points to an incorrect path for the main JavaScript file.

## Solutions Implemented

### 1. Build Error Fix
Added the `--ignore-scripts` flag to the `npm ci` command to prevent running the ""prepare"" script:

```dockerfile
RUN npm ci --omit=dev --ignore-scripts
```

### 2. Runtime Path Fix
Updated the ENTRYPOINT to point to the correct path where the TypeScript compiler outputs the main JavaScript file:

```dockerfile
ENTRYPOINT [""node"", ""dist/index.js""]
```
Changed from:
```dockerfile
ENTRYPOINT [""node"", ""dist/src/index.js""]
```

## Additional Recommendations

1. **TypeScript Configuration**: Review your `tsconfig.json` to ensure the output directory configuration aligns with the paths used in the Dockerfile.

2. **Security Warning**: The Docker build process shows a warning about using environment variables for sensitive data:
   ```
   SecretsUsedInArgOrEnv: Do not use ARG or ENV instructions for sensitive data (ENV ""FIRECRAWL_API_KEY"")
   ```
   Consider using Docker secrets or environment variables passed at runtime instead of hardcoding them in the Dockerfile.

3. **Build Process Optimization**: Instead of running `npm ci` in both the builder and release stages, consider copying the `node_modules` directory from the builder stage to avoid reinstalling dependencies.

## Fixed Dockerfile

```dockerfile
# Generated by https://smithery.ai. See: https://smithery.ai/docs/config#dockerfile
# Use a Node.js image as the base for building the application
FROM node:18-alpine AS builder

# Set the working directory inside the container
WORKDIR /app

# Copy package.json and package-lock.json to install dependencies
COPY package.json package-lock.json ./

# Install dependencies (ignoring scripts to prevent running the prepare script)
RUN npm install --ignore-scripts

# Copy the rest of the application source code
COPY . .

# Build the application using TypeScript
RUN npm run build

# Use a smaller Node.js image for the final image
FROM node:18-slim AS release

# Set the working directory inside the container
WORKDIR /app

# Copy the built application from the builder stage
COPY --from=builder /app/dist /app/dist
COPY --from=builder /app/package.json /app/package.json
COPY --from=builder /app/package-lock.json /app/package-lock.json

# Install only production dependencies
RUN npm ci --omit=dev --ignore-scripts

# Set environment variables for API key and custom API URL if needed
ENV FIRECRAWL_API_KEY=your-api-key
ENV FIRECRAWL_API_URL=https://firecrawl.your-domain.com

# Specify the command to run the application
ENTRYPOINT [""node"", ""dist/index.js""]
```

## Steps to Verify

1. Build the Docker image with the corrected Dockerfile:
   ```
   docker build -t mendableai/firecrawl:latest -f Dockerfile .
   ```

2. Run the Docker container:
   ```
   docker run -i --rm mendableai/firecrawl
   ```

The application should now build and start successfully."
firecrawl/firecrawl-mcp-server,2939509637,26,claude code howto?,open,2025-03-21T21:10:07Z,2025-08-19T07:27:24Z,[],danbri,A quick example of how to wire this up with Claude Code would be really useful! 
firecrawl/firecrawl-mcp-server,2938306967,25,"Works with Claude, not so much with Gemini",open,2025-03-21T12:47:41Z,2025-04-25T01:59:32Z,[],jvsteiner,"So I tried this serve r in claude desktop - and it works fine.  I also tried is in another client 5ire with Claude as a model, and it also worked there.  This other client, however, supports using different LLM's as well, including Gemini.  

I have a number of other MCP servers set up and they all work fine with Gemini, but this one, in particular, fails with the following errors:

<img width=""317"" alt=""Image"" src=""https://github.com/user-attachments/assets/03008630-cf57-4403-87ef-f67f9417a665"" />"
firecrawl/firecrawl-mcp-server,2923144645,22,MCP Server Initialization and Tool Usage Issues,closed,2025-03-16T15:46:35Z,2025-03-19T20:55:37Z,[],Henry-Jessie,"# MCP Server Initialization and Tool Communication Issues

## Problem Description

I've encountered persistent issues with the firecrawl-mcp server when using a Python client to communicate via stdio:

1. During initialization, the server outputs `FireCrawl MCP Server running on stdio` but then hangs indefinitely
2. Similar hanging issues occur when attempting to call any tools after a successful initialization
3. The process never completes or returns any response, requiring manual termination
4. I'm using the latest Python MCP library (mcp==1.4.1) and up-to-date firecrawl-mcp

This appears to be a continuation of the problem originally reported in [Issue #17](https://github.com/mendableai/firecrawl-mcp-server/issues/17), which remains unresolved.

## Temporary Workaround Discovered

After extensive debugging, I've identified that the hanging behavior appears to be related to the logging mechanism. I was able to successfully resolve both the initialization and tool usage problems by:

1. Locating the firecrawl-mcp installation directory (typically at `~/.npm/_npx/xxxxx/node_modules/firecrawl-mcp/dist` or similar path)
2. Editing `index.js` to comment out **all** `server.sendLoggingMessage` statements throughout the codebase

This workaround suggests the issue may be in how logging messages are being processed in stdio mode, possibly creating a deadlock or interfering with the normal request/response flow.

## Request for Maintainers

Could the maintainers please investigate this logging-related issue? It appears to be a significant blocker for Python clients attempting to use firecrawl-mcp via stdio. A proper fix would be greatly appreciated, as the current workaround requires manual code modification that would be lost with each update.

Thank you for your attention to this matter."
firecrawl/firecrawl-mcp-server,2922955127,21,firecrawl_check_batch_status is currently useless,open,2025-03-16T11:12:00Z,2025-03-19T03:31:51Z,[],ciekawy,server should actually provide way to deliver results when ready.
firecrawl/firecrawl-mcp-server,2921806686,20,"MCP Integration Issue: ""Cannot read properties of undefined (reading 'status')"" Error When Calling firecrawl-mcp Tool from Cursor",open,2025-03-15T06:04:45Z,2025-05-06T17:32:45Z,[],liuwenzhoa,"MCP Integration Issue: ""Cannot read properties of undefined (reading 'status')"" Error When Calling firecrawl-mcp Tool from Cursor

Description
Environment Information
Operating System: Windows
Local firecrawl version: v1.6.0
firecrawl-mcp version: 1.5.0
Cursor version: 0.47.5

Problem Description
I have successfully deployed firecrawl service locally using Docker Compose, and the API works normally when tested with curl. However, when I try to call firecrawl tools through Cursor's MCP service, I encounter a ""Cannot read properties of undefined (reading 'status')"" error.

Steps to Reproduce
1.Deploy firecrawl locally using Docker Compose
2.Configure MCP service in Cursor
```
{
  ""mcpServers"":{
    ""firecrawl-mcp"": {
      ""command"": ""C:\\Windows\\System32\\cmd.exe"",
      ""args"": [
        ""/c"",
        ""set FIRECRAWL_API_URL=http://localhost:3002 && npx -y firecrawl-mcp"" 
      ],
      ""enabled"": true
    }
  }
}
```
3.The MCP service successfully starts in the Cursor interface, showing the list of tools

![Image](https://github.com/user-attachments/assets/83bd3269-329f-4edc-ab2f-72af1711406d)

4.Try to use the firecrawl_scrape tool to scrape web content

![Image](https://github.com/user-attachments/assets/5e263b75-409a-4b40-b661-c3ec744f2b61)

```
{
  ""url"": ""https://example.com"",
  ""formats"": [
    ""markdown""
  ],
  ""onlyMainContent"": true
}
```
5.Receive error: ""Cannot read properties of undefined (reading 'status')""

Verification Test
Using curl to directly call the local API works perfectly:
```
curl -X POST http://localhost:3002/v1/scrape \
     -H 'Content-Type: application/json' \
     -d '{""url"":""https://example.com"",""formats"":[""markdown""],""onlyMainContent"": true}'
```
Returns the correct result:
`{""success"":true,""data"":{""markdown"":""Example Domain\n==============\n\nThis domain is for use in illustrative examples in documents. You may use this domain in literature without prior coordination or asking for permission.\n\n[More information...](https://www.iana.org/domains/example)"",""metadata"":{""viewport"":""width=device-width, initial-scale=1"",""title"":""Example Domain"",""scrapeId"":""1402b3f9-d808-44f9-9db0-97b368d34c06"",""sourceURL"":""https://example.com"",""url"":""https://example.com"",""statusCode"":200}}}`

Attempted Solutions
Updated the API path in the MCP configuration (tried both http://localhost:3002 and http://localhost:3002/v1)

Suspected Cause
The API response format expected by the MCP client (firecrawl-mcp 1.5.0) may not match what is provided by the local firecrawl API (v1.6.0), or there might be an issue with the environment variable setting method in the Windows environment.
Please provide guidance on how to resolve this compatibility issue, especially when using a locally deployed firecrawl service.

"
firecrawl/firecrawl-mcp-server,2906367509,19,use cursor,open,2025-03-10T07:45:03Z,2025-03-10T07:45:03Z,[],kaizi311,![Image](https://github.com/user-attachments/assets/b8ccd89e-499e-40bd-ba61-42f2f503b684)
firecrawl/firecrawl-mcp-server,2887096171,18,Running cursor on windows but working with wsl,open,2025-02-28T12:59:13Z,2025-04-05T18:39:56Z,[],brajeshpepedeals,Please write a guide about how to configure this when running cursor on windows 11 and using WSL distro on it.
firecrawl/firecrawl-mcp-server,2884580800,17,Initialization problem on custom client,closed,2025-02-27T13:47:57Z,2025-03-18T13:26:46Z,[],anilaltuner,"Hi, I'm working on custom client and using with stdio.

`            server_params = StdioServerParameters(
                command=self.server_config.command,
                args=self.server_config.args,
                env=self.server_config.env,
            )

            stdio_transport = await self.exit_stack.enter_async_context(
                stdio_client(server_params)
            )
            self.stdio, self.write = stdio_transport
            session = await self.exit_stack.enter_async_context(
                ClientSession(self.stdio, self.write)
            )

            await session.initialize()
`

On the initialization, it gives log


`FireCrawl MCP Server running on stdio`

But do not continue after it. It seems hang or stuck. 

I'm using latest mcp library for Python."
firecrawl/firecrawl-mcp-server,2869649885,15,No Tools Found,closed,2025-02-21T17:41:26Z,2025-02-28T05:52:41Z,[],Nicholas0350,"

Confirm , Command is: `env FIRECRAWL_API_KEY=fc-blah-blah-blah-my-api-key npx -y firecrawl-mcp` in total 

Where do i find the logs?"
firecrawl/firecrawl-mcp-server,2841796004,11,Ability to override RATE_LIMIT when connecting to a local firecrawl instance,closed,2025-02-10T09:12:50Z,2025-02-10T23:15:09Z,[],b0o,"I'm hosting my own firecrawl instance, so I'd like to be able to increase the rate limit. Currently, it seems to be hard-coded at 3/min."
firecrawl/firecrawl-mcp-server,2814093386,8,[Legacy] Doesn't seem to initialize and work,open,2025-01-27T21:26:26Z,2025-02-21T16:31:36Z,[],webcoderz,"hi i am using this and ive tried everything and it doesnt seem to init, even though in the logs it says it does"
firecrawl/firecrawl-mcp-server,2723132628,2,Selfhosted server url,closed,2024-12-06T14:00:35Z,2025-01-03T10:43:40Z,[],maledorak,"Hey, nice job <3
Is there a way to add custom url for selfhosted severs using params?"
CoplayDev/unity-mcp,3572713204,359,initialization timeout,open,2025-10-30T22:38:09Z,2025-10-31T00:07:39Z,[],tribbloid,"observed on Ubuntu 24.04, V6.3, python 3.11, VSCode native MCP list_tools

```

2025-10-30 18:35:02.144 [info] Connection state: Starting
2025-10-30 18:35:02.144 [info] Connection state: Running
2025-10-30 18:35:02.447 [warning] [server stderr] 2025-10-30 18:35:02,446 - unity-mcp-server - INFO - Unity MCP Server starting up
2025-10-30 18:35:02.447 [warning] [server stderr] 2025-10-30 18:35:02,446 - unity-mcp-server - INFO - Creating new Unity connection
2025-10-30 18:35:02.447 [warning] [server stderr] 2025-10-30 18:35:02,446 - unity-mcp-server - INFO - Connected to Unity at localhost:6400
2025-10-30 18:35:07.144 [info] Waiting for server to respond to `initialize` request...
2025-10-30 18:35:12.144 [info] Waiting for server to respond to `initialize` request...
2025-10-30 18:35:17.144 [info] Waiting for server to respond to `initialize` request...
2025-10-30 18:35:22.144 [info] Waiting for server to respond to `initialize` request...
2025-10-30 18:35:27.144 [info] Waiting for server to respond to `initialize` request...
2025-10-30 18:35:32.145 [info] Waiting for server to respond to `initialize` request...
2025-10-30 18:35:37.145 [info] Waiting for server to respond to `initialize` request...
2025-10-30 18:35:42.144 [info] Waiting for server to respond to `initialize` request...
2025-10-30 18:35:47.144 [info] Waiting for server to respond to `initialize` request...
2025-10-30 18:35:52.144 [info] Waiting for server to respond to `initialize` request...
2025-10-30 18:35:57.144 [info] Waiting for server to respond to `initialize` request...
```

no traceback available.

any ideas? I haven't used it since the migration"
CoplayDev/unity-mcp,3553092035,356,Some ideas on the eventual automatic generation,open,2025-10-25T23:20:29Z,2025-10-26T00:14:48Z,[],Scriptwonder,"I am thinking of a tool that can generate other possible MCP tools (mostly new ones, of course), and register them with the server/client. In this one, we could significantly broaden what LLM can do when users have the token and ideas. There must be some even many errors associated with it, but I would like to try this. Would love to hear what the users and the developers think on this."
CoplayDev/unity-mcp,3547720685,347,Update gameobject tools,open,2025-10-24T05:28:23Z,2025-10-25T15:55:46Z,[],msanatan,"LLMs tend to get tripped up by some basic functions, and I believe a re-org of the tools could help make the LLMs select the right things more quickly, and we can give the users more capabilities:

`manage_gameobject` currently:

**Retrieves:**

- GameObject Basic Info
  - Instance ID, name, tag, layer
  - Active state, static flags
  - Transform data (position, rotation, scale)
  - Parent/child hierarchy relationships
  - Prefab status and connections
- Component Data
  - All components on a GameObject (get_components)
  - Single component data (get_component)
  - Serialized component properties (public + [SerializeField] private fields)
  - Component instance IDs and type names
- Search/Find Results
  - Find by: ID, name, path, tag, layer, component type
  - Support for finding in children, inactive objects
  - Returns full GameObject data for found objects

**Updates:**

- GameObject CRUD
  - Create: Empty, primitives, or prefab instances
  - Modify: Name, parent, tag, layer, active state, transform
  - Delete: Single or multiple GameObjects
- Component Management
  - Add: Components with optional initial properties
  - Remove: Components by type name
  - Set Properties: Nested property support (e.g., material.color, materials[0].color)
- Special Features
  - Prefab creation and instantiation
  - Undo/Redo support throughout
  - Physics component conflict detection (2D vs 3D)
  - Tag/Layer auto-creation
  - GameObject/Component reference resolution


There are many problems with how it's structured, here are some of the important ones:

- LLMs trip themselves up with parameters, there's literally too much for this tool. 
  - These are pretty basic operations and it annoys me that it hast to make 2/3 calls to get things right
- We can't see what components are in the GameObject w/o serializing everything
- The `ManageGameObject.cs` is 2.5K lines long, and really hard to test and maintain
- There's a lot of redundant serializing in ManageGameObject's logic, and it happens twice because of how we list the scene hierarchy

So I have a solution for this:

- Tools
  - `manage_gameobject` - GameObject lifecycle (create, modify, delete)
  - `manage_components` - Component lifecycle (add, remove, set_property)
  - `manage_scene` - Scene lifecycle (create, load, save)
  - `find_gameobjects` - Search operations (returns IDs only)
- Resources
  - unity://scene/active - Active scene info
  - unity://scene/active/hierarchy - Scene hierarchy with component type lists
  - unity://scene/build-settings - Build settings scenes
  - unity://gameobject/{instanceID} - Single GameObject info (no components)
  - unity://gameobject/{instanceID}/components - All components with full data
  - unity://gameobject/{instanceID}/component/{name} - Single component data
    - There's a possibility a component can have the same name, so we may do index number 

Benefits:

- Less confusion for the LLMs using the tools
- Easier to manage development wise
- More data of how this plugin is actually used"
